sess0001, 000037, 487, 538, DIMM, 500, 1, 500.000000, GVWY, 27, 2, 13.500000, SHVR, 89, 2, 44.500000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 487, 538, 
sess0001, 000038, 487, 538, DIMM, 3, 1, 3.000000, GVWY, 27, 2, 13.500000, SHVR, 89, 2, 44.500000, TMGD, 500, 1, 500.000000, ZIC, 48, 2, 24.000000, ZIP, 0, 2, 0.000000, 487, 538, 
sess0001, 000050, 475, 528, DIMM, 508, 1, 508.000000, GVWY, 27, 2, 13.500000, SHVR, 92, 2, 46.000000, TMGD, 500, 1, 500.000000, ZIC, 48, 2, 24.000000, ZIP, 0, 2, 0.000000, 475, 528, 
sess0001, 000051, 497, 538, DIMM, 508, 1, 508.000000, GVWY, 27, 2, 13.500000, SHVR, 109, 2, 54.500000, TMGD, 500, 1, 500.000000, ZIC, 48, 2, 24.000000, ZIP, 10, 2, 5.000000, 497, 538, 
sess0001, 000061, 496, 596, DIMM, 508, 1, 508.000000, GVWY, 27, 2, 13.500000, SHVR, 154, 2, 77.116667, TMGD, 500, 1, 500.000000, ZIC, 48, 2, 24.000000, ZIP, 29, 2, 14.883333, 496, 596, 
sess0001, 000067, 148, 760, DIMM, 508, 1, 508.000000, GVWY, 46, 2, 23.130417, SHVR, 154, 2, 77.116667, TMGD, 1, 1, 1.739167, ZIC, 48, 2, 24.000000, ZIP, 29, 2, 14.883333, 148, 760, 
sess0001, 000086, 412, 526, DIMM, 508, 1, 508.000000, GVWY, 46, 2, 23.377500, SHVR, 257, 2, 128.869583, TMGD, 1, 1, 1.739167, ZIC, 48, 2, 24.000000, ZIP, 29, 2, 14.883333, 412, 526, 
sess0001, 000096, 412, 526, DIMM, 24, 1, 24.000000, GVWY, 82, 2, 41.377500, SHVR, 257, 2, 128.869583, TMGD, 1, 1, 1.739167, ZIC, 48, 2, 24.000000, ZIP, 29, 2, 14.883333, 412, 526, 
sess0001, 000120, 461, 548, DIMM, 24, 1, 24.000000, GVWY, 82, 2, 41.377500, SHVR, 257, 2, 128.869583, TMGD, 528, 1, 528.245000, ZIC, 94, 2, 47.247083, ZIP, 29, 2, 14.883333, 461, 548, 
sess0001, 000121, 504, 542, DIMM, 558, 1, 558.000000, GVWY, 82, 2, 41.377500, SHVR, 257, 2, 128.869583, TMGD, 528, 1, 528.245000, ZIC, 94, 2, 47.247083, ZIP, 29, 2, 14.883333, 504, 542, 
sess0001, 000121, 504, 543, DIMM, 17, 1, 17.000000, GVWY, 82, 2, 41.377500, SHVR, 312, 2, 156.369583, TMGD, 528, 1, 528.245000, ZIC, 94, 2, 47.247083, ZIP, 29, 2, 14.883333, 504, 543, 
sess0001, 000132, 504, 959, DIMM, 17, 1, 17.000000, GVWY, 82, 2, 41.377500, SHVR, 312, 2, 156.369583, TMGD, 528, 1, 528.245000, ZIC, 94, 2, 47.247083, ZIP, 66, 2, 33.383333, 504, 959, 
sess0001, 000149, 500, 827, DIMM, 17, 1, 17.000000, GVWY, 82, 2, 41.377500, SHVR, 312, 2, 156.369583, TMGD, 23, 1, 23.545000, ZIC, 94, 2, 47.247083, ZIP, 83, 2, 41.733333, 500, 827, 
sess0001, 000152, 415, 533, DIMM, 17, 1, 17.000000, GVWY, 93, 2, 46.877500, SHVR, 312, 2, 156.369583, TMGD, 23, 1, 23.545000, ZIC, 94, 2, 47.247083, ZIP, 83, 2, 41.733333, 415, 533, 
sess0001, 000156, 415, 534, DIMM, 17, 1, 17.000000, GVWY, 93, 2, 46.877500, SHVR, 425, 2, 212.519583, TMGD, 23, 1, 23.545000, ZIC, 118, 2, 59.097083, ZIP, 83, 2, 41.733333, 415, 534, 
sess0001, 000171, 204, 534, DIMM, 17, 1, 17.000000, GVWY, 93, 2, 46.877500, SHVR, 425, 2, 212.519583, TMGD, 23, 1, 23.545000, ZIC, 164, 2, 82.097083, ZIP, 102, 2, 51.233333, 204, 534, 
