sess0003, 000026, 345, 954, DIMM, 59, 1, 59.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 25, 2, 12.500000, 345, 954, 
sess0003, 000038, 475, 533, DIMM, 59, 1, 59.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 50, 2, 25.000000, 475, 533, 
sess0003, 000048, 475, None, DIMM, 59, 1, 59.000000, GVWY, 6, 2, 3.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 50, 2, 25.000000, 475, N, 
sess0003, 000060, 448, 712, DIMM, 59, 1, 59.000000, GVWY, 27, 2, 13.500000, SHVR, 92, 2, 46.000000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 50, 2, 25.000000, 448, 712, 
sess0003, 000066, 523, 586, DIMM, 59, 1, 59.000000, GVWY, 32, 2, 16.000000, SHVR, 92, 2, 46.000000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 60, 2, 30.000000, 523, 586, 
sess0003, 000091, 492, 600, DIMM, 59, 1, 59.000000, GVWY, 140, 2, 70.000000, SHVR, 92, 2, 46.000000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 60, 2, 30.000000, 492, 600, 
sess0003, 000114, 558, 735, DIMM, 59, 1, 59.000000, GVWY, 233, 2, 116.500000, SHVR, 97, 2, 48.500000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 60, 2, 30.000000, 558, 735, 
sess0003, 000125, 491, 576, DIMM, 59, 1, 59.000000, GVWY, 233, 2, 116.500000, SHVR, 97, 2, 48.500000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 154, 2, 77.000000, 491, 576, 
sess0003, 000136, 539, 592, DIMM, 59, 1, 59.000000, GVWY, 233, 2, 116.500000, SHVR, 226, 2, 113.000000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 154, 2, 77.000000, 539, 592, 
sess0003, 000155, 536, 547, DIMM, 59, 1, 59.000000, GVWY, 233, 2, 116.500000, SHVR, 287, 2, 143.500000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 154, 2, 77.000000, 536, 547, 
sess0003, 000180, 536, 551, DIMM, 59, 1, 59.000000, GVWY, 233, 2, 116.500000, SHVR, 287, 2, 143.500000, TMGD, 500, 1, 500.000000, ZIC, 61, 2, 30.500000, ZIP, 154, 2, 77.000000, 536, 551, 
sess0004, 000180, 438, 575, DIMM, 500, 1, 500.000000, GVWY, 197, 2, 98.950000, SHVR, 291, 2, 145.500000, TMGD, 0, 1, 0.100000, ZIC, 219, 2, 109.500000, ZIP, 62, 2, 31.000000, 438, 575, 
sess0005, 000180, 508, 533, DIMM, 511, 1, 511.000000, GVWY, 102, 2, 51.000000, SHVR, 202, 2, 101.000000, TMGD, 552, 1, 552.000000, ZIC, 94, 2, 47.000000, ZIP, 132, 2, 66.000000, 508, 533, 
sess0006, 000180, 443, 506, DIMM, 9, 1, 9.000000, GVWY, 9, 2, 4.500000, SHVR, 95, 2, 47.500000, TMGD, 500, 1, 500.000000, ZIC, 28, 2, 14.000000, ZIP, 292, 2, 146.000000, 443, 506, 
