sess0001, 000023, 420, 666, DIMM, 500, 1, 500.000000, GVWY, 59, 2, 29.500000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 420, 666, 
sess0001, 000061, 411, 465, DIMM, 37, 1, 37.000000, GVWY, 59, 2, 29.500000, SHVR, 35, 2, 17.500000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 411, 465, 
sess0001, 000076, 446, 547, DIMM, 37, 1, 37.000000, GVWY, 113, 2, 56.500000, SHVR, 151, 2, 75.500000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 446, 547, 
sess0001, 000078, 463, 650, DIMM, 37, 1, 37.000000, GVWY, 137, 2, 68.500000, SHVR, 151, 2, 75.500000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 463, 650, 
sess0001, 000098, 460, 585, DIMM, 37, 1, 37.000000, GVWY, 207, 2, 103.500000, SHVR, 151, 2, 75.500000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 47, 2, 23.500000, 460, 585, 
sess0001, 000104, 462, 674, DIMM, 505, 1, 505.000000, GVWY, 207, 2, 103.500000, SHVR, 151, 2, 75.500000, TMGD, 500, 1, 500.000000, ZIC, 62, 2, 31.000000, ZIP, 47, 2, 23.500000, 462, 674, 
sess0001, 000110, 467, 855, DIMM, 505, 1, 505.000000, GVWY, 207, 2, 103.500000, SHVR, 151, 2, 75.500000, TMGD, 500, 1, 500.000000, ZIC, 62, 2, 31.000000, ZIP, 103, 2, 51.500000, 467, 855, 
sess0001, 000133, 467, 530, DIMM, 37, 1, 37.000000, GVWY, 207, 2, 103.500000, SHVR, 151, 2, 75.500000, TMGD, 500, 1, 500.000000, ZIC, 62, 2, 31.000000, ZIP, 142, 2, 71.000000, 467, 530, 
sess0001, 000140, 467, 522, DIMM, 511, 1, 511.483333, GVWY, 207, 2, 103.500000, SHVR, 171, 2, 85.758333, TMGD, 500, 1, 500.000000, ZIC, 62, 2, 31.000000, ZIP, 142, 2, 71.000000, 467, 522, 
sess0001, 000175, 467, 525, DIMM, 511, 1, 511.483333, GVWY, 207, 2, 103.500000, SHVR, 236, 2, 118.258333, TMGD, 500, 1, 500.000000, ZIC, 62, 2, 31.000000, ZIP, 145, 2, 72.500000, 467, 525, 
sess0001, 000180, 467, 517, DIMM, 511, 1, 511.483333, GVWY, 207, 2, 103.500000, SHVR, 236, 2, 118.258333, TMGD, 500, 1, 500.000000, ZIC, 62, 2, 31.000000, ZIP, 145, 2, 72.500000, 467, 517, 
sess0002, 000008, None, None, DIMM, 94, 1, 94.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, N, N, 
sess0002, 000014, 358, None, DIMM, 536, 1, 536.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 130, 2, 65.000000, 358, N, 
sess0002, 000024, 510, 636, DIMM, 11, 1, 11.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 29, 2, 14.500000, ZIP, 130, 2, 65.000000, 510, 636, 
sess0002, 000042, 524, 542, DIMM, 11, 1, 11.000000, GVWY, 42, 2, 21.000000, SHVR, 103, 2, 51.500000, TMGD, 500, 1, 500.000000, ZIC, 29, 2, 14.500000, ZIP, 130, 2, 65.000000, 524, 542, 
sess0002, 000042, 442, 542, DIMM, 11, 1, 11.000000, GVWY, 42, 2, 21.000000, SHVR, 142, 2, 71.000000, TMGD, 500, 1, 500.000000, ZIC, 107, 2, 53.500000, ZIP, 130, 2, 65.000000, 442, 542, 
sess0002, 000071, 439, 542, DIMM, 11, 1, 11.000000, GVWY, 42, 2, 21.000000, SHVR, 142, 2, 71.000000, TMGD, 500, 1, 500.000000, ZIC, 192, 2, 96.000000, ZIP, 145, 2, 72.500000, 439, 542, 
sess0002, 000091, 457, 460, DIMM, 11, 1, 11.000000, GVWY, 42, 2, 21.000000, SHVR, 146, 2, 73.000000, TMGD, 500, 1, 500.000000, ZIC, 307, 2, 153.500000, ZIP, 145, 2, 72.500000, 457, 460, 
sess0002, 000095, 445, 503, DIMM, 11, 1, 11.000000, GVWY, 42, 2, 21.000000, SHVR, 266, 2, 133.000000, TMGD, 500, 1, 500.000000, ZIC, 307, 2, 153.500000, ZIP, 148, 2, 74.000000, 445, 503, 
sess0002, 000103, 441, 464, DIMM, 11, 1, 11.000000, GVWY, 42, 2, 21.000000, SHVR, 266, 2, 133.000000, TMGD, 500, 1, 500.000000, ZIC, 354, 2, 177.000000, ZIP, 190, 2, 95.000000, 441, 464, 
sess0002, 000114, 441, 546, DIMM, 11, 1, 11.000000, GVWY, 133, 2, 66.500000, SHVR, 266, 2, 133.000000, TMGD, 500, 1, 500.000000, ZIC, 354, 2, 177.000000, ZIP, 190, 2, 95.000000, 441, 546, 
sess0002, 000150, 450, 517, DIMM, 11, 1, 11.000000, GVWY, 133, 2, 66.500000, SHVR, 266, 2, 133.000000, TMGD, 500, 1, 500.000000, ZIC, 455, 2, 227.500000, ZIP, 190, 2, 95.000000, 450, 517, 
sess0002, 000153, 442, 519, DIMM, 11, 1, 11.000000, GVWY, 188, 2, 94.000000, SHVR, 334, 2, 167.000000, TMGD, 500, 1, 500.000000, ZIC, 455, 2, 227.500000, ZIP, 190, 2, 95.000000, 442, 519, 
sess0002, 000159, 442, 599, DIMM, 11, 1, 11.000000, GVWY, 188, 2, 94.000000, SHVR, 334, 2, 167.000000, TMGD, 500, 1, 500.000000, ZIC, 523, 2, 261.500000, ZIP, 190, 2, 95.000000, 442, 599, 
sess0002, 000180, 442, 599, DIMM, 11, 1, 11.000000, GVWY, 188, 2, 94.000000, SHVR, 334, 2, 167.000000, TMGD, 500, 1, 500.000000, ZIC, 523, 2, 261.500000, ZIP, 190, 2, 95.000000, 442, 599, 
sess0003, 000000, None, None, DIMM, 43, 1, 43.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, N, N, 
sess0003, 000032, 449, 574, DIMM, 520, 1, 520.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 2, 2, 1.000000, ZIP, 0, 2, 0.000000, 449, 574, 
sess0003, 000036, 477, 566, DIMM, 14, 1, 14.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 102, 2, 51.000000, ZIP, 0, 2, 0.000000, 477, 566, 
sess0003, 000060, 477, 555, DIMM, 14, 1, 14.000000, GVWY, 28, 2, 14.000000, SHVR, 0, 2, 0.000000, TMGD, 23, 1, 23.000000, ZIC, 102, 2, 51.000000, ZIP, 0, 2, 0.000000, 477, 555, 
sess0003, 000062, 461, 506, DIMM, 14, 1, 14.000000, GVWY, 28, 2, 14.000000, SHVR, 0, 2, 0.000000, TMGD, 23, 1, 23.000000, ZIC, 102, 2, 51.000000, ZIP, 74, 2, 37.000000, 461, 506, 
sess0003, 000071, 437, 500, DIMM, 14, 1, 14.000000, GVWY, 28, 2, 14.000000, SHVR, 0, 2, 0.000000, TMGD, 23, 1, 23.000000, ZIC, 119, 2, 59.500000, ZIP, 79, 2, 39.500000, 437, 500, 
sess0003, 000079, 90, 566, DIMM, 14, 1, 14.000000, GVWY, 113, 2, 56.775000, SHVR, 0, 2, 0.000000, TMGD, 531, 1, 531.450000, ZIC, 119, 2, 59.500000, ZIP, 79, 2, 39.500000, 90, 566, 
sess0003, 000085, 478, 566, DIMM, 14, 1, 14.000000, GVWY, 113, 2, 56.775000, SHVR, 0, 2, 0.000000, TMGD, 531, 1, 531.450000, ZIC, 119, 2, 59.500000, ZIP, 180, 2, 90.000000, 478, 566, 
sess0003, 000097, 474, 566, DIMM, 14, 1, 14.000000, GVWY, 113, 2, 56.775000, SHVR, 105, 2, 52.857500, TMGD, 531, 1, 531.450000, ZIC, 149, 2, 74.642500, ZIP, 180, 2, 90.000000, 474, 566, 
sess0003, 000120, 493, 887, DIMM, 14, 1, 14.000000, GVWY, 129, 2, 64.775000, SHVR, 105, 2, 52.857500, TMGD, 531, 1, 531.450000, ZIC, 149, 2, 74.642500, ZIP, 245, 2, 122.500000, 493, 887, 
sess0003, 000121, 476, 773, DIMM, 14, 1, 14.000000, GVWY, 148, 2, 74.275000, SHVR, 105, 2, 52.857500, TMGD, 531, 1, 531.450000, ZIC, 149, 2, 74.642500, ZIP, 262, 2, 131.000000, 476, 773, 
sess0003, 000166, 452, 523, DIMM, 14, 1, 14.000000, GVWY, 148, 2, 74.275000, SHVR, 105, 2, 52.857500, TMGD, 54, 1, 54.964286, ZIC, 149, 2, 74.642500, ZIP, 271, 2, 135.742857, 452, 523, 
sess0003, 000180, 452, 454, DIMM, 14, 1, 14.000000, GVWY, 148, 2, 74.275000, SHVR, 105, 2, 52.857500, TMGD, 54, 1, 54.964286, ZIC, 149, 2, 74.642500, ZIP, 271, 2, 135.742857, 452, 454, 
sess0004, 000180, 13, 563, DIMM, 1, 1, 1.525000, GVWY, 167, 2, 83.862838, SHVR, 204, 2, 102.475000, TMGD, 85, 1, 85.749325, ZIC, 219, 2, 109.762500, ZIP, 264, 2, 132.262500, 13, 563, 
sess0005, 000180, 491, 541, DIMM, 511, 1, 511.000000, GVWY, 106, 2, 53.000000, SHVR, 188, 2, 94.000000, TMGD, 500, 1, 500.000000, ZIC, 220, 2, 110.000000, ZIP, 239, 2, 119.500000, 491, 541, 
sess0006, 000180, 478, 530, DIMM, 30, 1, 30.000000, GVWY, 333, 2, 166.827778, SHVR, 159, 2, 79.500000, TMGD, 48, 1, 48.344444, ZIC, 214, 2, 107.000000, ZIP, 24, 2, 12.000000, 478, 530, 
