sess0001, 000015, 438, 484, DIMM, 30, 1, 30.000000, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, TMGD, 500, 1, 500.000000, ZIC, 14, 2, 7.000000, ZIP, 0, 2, 0.000000, 438, 484, 
sess0001, 000020, 438, None, DIMM, 30, 1, 30.000000, GVWY, 0, 2, 0.000000, SHVR, 20, 2, 10.000000, TMGD, 500, 1, 500.000000, ZIC, 47, 2, 23.500000, ZIP, 0, 2, 0.000000, 438, N, 
sess0001, 000030, 444, 600, DIMM, 30, 1, 30.000000, GVWY, 1, 2, 0.500000, SHVR, 20, 2, 10.000000, TMGD, 30, 1, 30.000000, ZIC, 47, 2, 23.500000, ZIP, 0, 2, 0.000000, 444, 600, 
sess0001, 000035, 438, 488, DIMM, 30, 1, 30.000000, GVWY, 29, 2, 14.500000, SHVR, 20, 2, 10.000000, TMGD, 30, 1, 30.000000, ZIC, 47, 2, 23.500000, ZIP, 0, 2, 0.000000, 438, 488, 
sess0001, 000060, 458, 468, DIMM, 30, 1, 30.000000, GVWY, 50, 2, 25.000000, SHVR, 20, 2, 10.000000, TMGD, 30, 1, 30.000000, ZIC, 47, 2, 23.500000, ZIP, 0, 2, 0.000000, 458, 468, 
sess0001, 000061, 461, 488, DIMM, 30, 1, 30.000000, GVWY, 50, 2, 25.000000, SHVR, 20, 2, 10.000000, TMGD, 30, 1, 30.000000, ZIC, 71, 2, 35.500000, ZIP, 0, 2, 0.000000, 461, 488, 
sess0001, 000073, 472, 488, DIMM, 506, 1, 506.000000, GVWY, 50, 2, 25.000000, SHVR, 133, 2, 66.500000, TMGD, 30, 1, 30.000000, ZIC, 71, 2, 35.500000, ZIP, 0, 2, 0.000000, 472, 488, 
sess0001, 000074, 473, 495, DIMM, 18, 1, 18.000000, GVWY, 50, 2, 25.000000, SHVR, 133, 2, 66.500000, TMGD, 518, 1, 518.000000, ZIC, 71, 2, 35.500000, ZIP, 0, 2, 0.000000, 473, 495, 
sess0001, 000091, 479, 586, DIMM, 18, 1, 18.000000, GVWY, 60, 2, 30.000000, SHVR, 133, 2, 66.500000, TMGD, 518, 1, 518.000000, ZIC, 138, 2, 69.000000, ZIP, 0, 2, 0.000000, 479, 586, 
sess0001, 000117, 471, 488, DIMM, 18, 1, 18.000000, GVWY, 60, 2, 30.000000, SHVR, 163, 2, 81.833333, TMGD, 36, 1, 36.333333, ZIC, 138, 2, 69.000000, ZIP, 0, 2, 0.000000, 471, 488, 
sess0001, 000121, 472, 552, DIMM, 18, 1, 18.000000, GVWY, 60, 2, 30.000000, SHVR, 163, 2, 81.833333, TMGD, 36, 1, 36.333333, ZIC, 138, 2, 69.000000, ZIP, 84, 2, 42.000000, 472, 552, 
sess0001, 000148, 470, 519, DIMM, 18, 1, 18.000000, GVWY, 95, 2, 47.500000, SHVR, 228, 2, 114.333333, TMGD, 36, 1, 36.333333, ZIC, 138, 2, 69.000000, ZIP, 84, 2, 42.000000, 470, 519, 
sess0001, 000148, 470, 519, DIMM, 524, 1, 524.000000, GVWY, 95, 2, 47.500000, SHVR, 228, 2, 114.333333, TMGD, 36, 1, 36.333333, ZIC, 151, 2, 75.500000, ZIP, 84, 2, 42.000000, 470, 519, 
